W0,g_p_opt,g_m_opt
0.0,10.010704585653437,10.010704585653437
0.0020040080160319542,10.025264944303018,9.975365144703822
0.0020040080160320254,10.02526494430302,9.975365144703822
0.0020040080160320254,10.025264944303018,9.97536514470382
0.002004008016032097,10.02526494430302,9.97536514470382
0.002004008016032097,10.02526494430302,9.97536514470382
0.002004008016032097,10.02526494430302,9.97536514470382
0.002004008016032097,10.02526494430302,9.97536514470382
0.002004008016032097,10.02526494430302,9.97536514470382
0.002004008016032097,10.02526494430302,9.97536514470382
0.002004008016032097,10.02526494430302,9.97536514470382
0.004008016032064051,10.055334693410844,9.955535094212449
0.004008016032064123,10.055334693410845,9.955535094212449
0.004008016032064123,10.055334693410844,9.955535094212447
0.004008016032064123,10.055334693410844,9.955535094212447
0.004008016032064123,10.055334693410844,9.955535094212447
0.004008016032064123,10.055334693410844,9.955535094212447
0.004008016032064123,10.055334693410844,9.955535094212447
0.004008016032064123,10.055334693410844,9.955535094212447
0.004008016032064123,10.055334693410844,9.955535094212447
0.004008016032064194,10.055334693410845,9.955535094212447
0.004008016032064194,10.055334693410845,9.955535094212447
0.006012024048096148,10.08540444251867,9.935705043721075
0.006012024048096148,10.08540444251867,9.935705043721075
0.006012024048096148,10.08540444251867,9.935705043721075
0.006012024048096219,10.085404442518671,9.935705043721075
0.006012024048096219,10.085404442518671,9.935705043721075
0.006012024048096219,10.085404442518671,9.935705043721075
0.006012024048096219,10.085404442518671,9.935705043721075
0.006012024048096219,10.085404442518671,9.935705043721075
0.006012024048096219,10.085404442518671,9.935705043721075
0.006012024048096219,10.085404442518671,9.935705043721075
0.00601202404809629,10.085404442518671,9.935705043721073
0.008016032064128245,10.090749065698965,9.891149867302172
0.008016032064128245,10.090749065698965,9.891149867302172
0.008016032064128245,10.090749065698965,9.891149867302172
0.008016032064128245,10.090749065698965,9.891149867302172
0.008016032064128245,10.090749065698965,9.891149867302172
0.008016032064128245,10.090749065698965,9.891149867302172
0.008016032064128245,10.090749065698965,9.891149867302172
0.008016032064128317,10.090749065698965,9.89114986730217
0.008016032064128388,10.090749065698967,9.89114986730217
0.010020040080160199,10.120868764556135,9.871369766560147
0.01002004008016027,10.120868764556137,9.871369766560147
0.01002004008016027,10.120868764556137,9.871369766560147
0.010020040080160341,10.120868764556139,9.871369766560147
0.010020040080160341,10.120868764556139,9.871369766560147
0.010020040080160341,10.120868764556139,9.871369766560147
0.010020040080160341,10.120868764556139,9.871369766560147
0.010020040080160341,10.120868764556139,9.871369766560147
0.010020040080160341,10.120868764556139,9.871369766560147
0.010020040080160341,10.120868764556139,9.871369766560147
0.010020040080160341,10.120868764556139,9.871369766560147
0.010020040080160414,10.120868764556139,9.871369766560145
0.010020040080160485,10.12086876455614,9.871369766560145
0.012024048096192296,10.150988463413311,9.851589665818123
0.012024048096192367,10.150988463413313,9.851589665818123
0.012024048096192367,10.150988463413313,9.851589665818123
0.012024048096192367,10.150988463413311,9.851589665818121
0.012024048096192367,10.150988463413311,9.851589665818121
0.012024048096192367,10.150988463413311,9.851589665818121
0.012024048096192367,10.150988463413311,9.851589665818121
0.012024048096192367,10.150988463413311,9.851589665818121
0.012024048096192367,10.150988463413311,9.851589665818121
0.012024048096192438,10.150988463413313,9.851589665818121
0.012024048096192438,10.150988463413313,9.851589665818121
0.01202404809619251,10.150988463413313,9.85158966581812
0.014028056112224394,10.181108162270485,9.831809565076098
0.014028056112224394,10.181108162270485,9.831809565076098
0.014028056112224465,10.181108162270487,9.831809565076098
0.014028056112224465,10.181108162270487,9.831809565076098
0.014028056112224465,10.181108162270487,9.831809565076098
0.014028056112224465,10.181108162270487,9.831809565076098
0.014028056112224465,10.181108162270487,9.831809565076098
0.014028056112224465,10.181108162270487,9.831809565076098
0.014028056112224465,10.181108162270485,9.831809565076096
0.014028056112224536,10.181108162270487,9.831809565076096
0.014028056112224607,10.181108162270489,9.831809565076096
0.01603206412825649,10.186702534197522,9.787504137403936
0.01603206412825649,10.186702534197522,9.787504137403936
0.01603206412825649,10.186702534197522,9.787504137403936
0.01603206412825649,10.186702534197522,9.787504137403936
0.01603206412825649,10.186702534197522,9.787504137403936
0.01603206412825649,10.186702534197522,9.787504137403936
0.01603206412825649,10.186702534197522,9.787504137403936
0.01603206412825656,10.186702534197524,9.787504137403936
0.016032064128256633,10.186702534197524,9.787504137403934
0.018036072144288443,10.216872182804044,9.767773986411262
0.018036072144288515,10.216872182804046,9.767773986411262
0.018036072144288515,10.216872182804044,9.76777398641126
0.018036072144288588,10.216872182804046,9.76777398641126
0.018036072144288588,10.216872182804046,9.76777398641126
0.018036072144288588,10.216872182804046,9.76777398641126
0.018036072144288588,10.216872182804046,9.76777398641126
0.018036072144288588,10.216872182804046,9.76777398641126
0.018036072144288588,10.216872182804046,9.76777398641126
0.018036072144288658,10.216872182804046,9.767773986411258
0.01803607214428873,10.216872182804048,9.767773986411258
0.02004008016032054,10.247041831410566,9.748043835418585
0.020040080160320613,10.247041831410566,9.748043835418583
0.020040080160320613,10.247041831410566,9.748043835418583
0.020040080160320613,10.247041831410566,9.748043835418583
0.020040080160320613,10.247041831410566,9.748043835418583
0.020040080160320613,10.247041831410566,9.748043835418583
0.020040080160320682,10.247041831410568,9.748043835418583
0.020040080160320755,10.24704183141057,9.748043835418583
0.022044088176352637,10.277211480017089,9.728313684425908
0.02204408817635271,10.27721148001709,9.728313684425908
0.02204408817635271,10.27721148001709,9.728313684425908
0.02204408817635271,10.27721148001709,9.728313684425908
0.02204408817635271,10.27721148001709,9.728313684425908
0.02204408817635271,10.27721148001709,9.728313684425908
0.02204408817635271,10.277211480017089,9.728313684425906
0.02204408817635278,10.27721148001709,9.728313684425906
0.02204408817635278,10.27721148001709,9.728313684425906
0.022044088176352852,10.277211480017092,9.728313684425906
0.024048096192384735,10.307381128623613,9.708583533433233
0.024048096192384735,10.307381128623613,9.708583533433233
0.024048096192384735,10.307381128623613,9.708583533433233
0.024048096192384735,10.307381128623613,9.708583533433233
0.024048096192384807,10.307381128623614,9.708583533433233
0.024048096192384807,10.307381128623614,9.708583533433233
0.024048096192384807,10.307381128623614,9.708583533433233
0.024048096192384807,10.307381128623613,9.70858353343323
0.024048096192384877,10.307381128623614,9.70858353343323
0.026052104208416832,10.337550777230135,9.688853382440556
0.026052104208416832,10.337550777230135,9.688853382440556
0.026052104208416832,10.337550777230135,9.688853382440556
0.026052104208416832,10.337550777230135,9.688853382440556
0.026052104208416832,10.337550777230135,9.688853382440556
0.026052104208416832,10.337550777230135,9.688853382440556
0.026052104208416832,10.337550777230135,9.688853382440556
0.0260521042084169,10.337550777230136,9.688853382440556
0.026052104208416974,10.337550777230136,9.688853382440554
0.028056112224448787,10.34349479740261,9.644897603013835
0.028056112224448856,10.343494797402611,9.644897603013835
0.028056112224448856,10.34349479740261,9.644897603013833
0.028056112224448856,10.34349479740261,9.644897603013833
0.02805611222444893,10.343494797402611,9.644897603013833
0.02805611222444893,10.343494797402611,9.644897603013833
0.02805611222444893,10.343494797402611,9.644897603013833
0.02805611222444893,10.343494797402611,9.644897603013833
0.02805611222444893,10.343494797402611,9.644897603013833
0.028056112224449,10.343494797402613,9.644897603013833
0.03006012024048088,10.373714395758482,9.625217401770508
0.030060120240480954,10.373714395758483,9.625217401770508
0.030060120240480954,10.373714395758483,9.625217401770508
0.030060120240480954,10.373714395758482,9.625217401770506
0.030060120240480954,10.373714395758482,9.625217401770506
0.030060120240480954,10.373714395758482,9.625217401770506
0.030060120240480954,10.373714395758482,9.625217401770506
0.030060120240480954,10.373714395758482,9.625217401770506
0.030060120240481027,10.373714395758483,9.625217401770506
0.030060120240481027,10.373714395758483,9.625217401770506
0.030060120240481096,10.373714395758485,9.625217401770506
0.03206412825651298,10.403933994114354,9.60553720052718
0.03206412825651298,10.403933994114354,9.60553720052718
0.03206412825651298,10.403933994114354,9.60553720052718
0.03206412825651305,10.403933994114356,9.60553720052718
0.03206412825651305,10.403933994114356,9.60553720052718
0.03206412825651305,10.403933994114356,9.60553720052718
0.03206412825651312,10.403933994114356,9.605537200527179
0.0320641282565132,10.403933994114356,9.605537200527177
0.034068136272545006,10.434153592470224,9.585856999283854
0.034068136272545076,10.434153592470226,9.585856999283854
0.034068136272545076,10.434153592470226,9.585856999283854
0.034068136272545076,10.434153592470226,9.585856999283854
0.034068136272545076,10.434153592470226,9.585856999283854
0.034068136272545076,10.434153592470226,9.585856999283854
0.034068136272545145,10.434153592470228,9.585856999283854
0.034068136272545145,10.434153592470228,9.585856999283854
0.03406813627254522,10.434153592470228,9.585856999283852
0.03607214428857703,10.440347361389444,9.542150968603876
0.0360721442885771,10.440347361389444,9.542150968603874
0.0360721442885771,10.440347361389444,9.542150968603874
0.0360721442885771,10.440347361389444,9.542150968603874
0.036072144288577176,10.440347361389446,9.542150968603874
